fipscode,state,county,year,v001_rawvalue,v009_rawvalue,v011_rawvalue,v036_rawvalue,v042_rawvalue,v049_rawvalue,v060_rawvalue,v070_rawvalue,v139_rawvalue,v143_rawvalue,county_ranked
42087,PA,Mifflin County,2018,7818.263311,0.167275059,0.34,3.892592875,4.379497656,0.181828277,0.134,0.266,0.132,0.343328838,1
42089,PA,Monroe County,2018,7135.04172,0.169020532,0.311,3.97519417,4.040973441,0.185989034,0.123,0.28,0.108,0.379402447,1
42091,PA,Montgomery County,2018,5070.688881,0.133830306,0.26,3.092053186,3.414533172,0.191767829,0.075,0.181,0.097,0.334203483,1
42093,PA,Montour County,2018,7921.794913,0.144361726,0.354,3.329348181,3.788732959,0.200627328,0.113,0.235,0.105,0.341351934,1
42095,PA,Northampton County,2018,5705.367979,0.149863091,0.291,3.286256652,3.617640498,0.203312692,0.118,0.259,0.096,0.357156109,1
42097,PA,Northumberland Count,2018,7244.457076,0.180744658,0.367,4.00115485,3.989899343,0.199190489,0.112,0.286,0.127,0.372391051,1
42099,PA,Perry County,2018,7996.233893,0.15291184,0.338,3.316850917,3.808847844,0.213561251,0.108,0.292,0.099,0.334999224,1
42101,PA,Philadelphia County,2018,9252.770202,0.197265334,0.294,4.493803197,4.589182421,0.220839822,0.109,0.261,0.21,0.410117436,1
42103,PA,Pike County,2018,5999.995129,0.144838645,0.281,3.407344576,3.774503555,0.191946721,0.118,0.281,0.094,0.322550987,1
42105,PA,Potter County,2018,6659.309414,0.168697819,0.321,3.798641177,4.132561676,0.182864861,0.115,0.309,0.13,0.331357218,1
42107,PA,Schuylkill County,2018,8755.56531,0.177546111,0.327,3.596964673,4.110786668,0.199857568,0.118,0.273,0.122,0.328244605,1
42109,PA,Snyder County,2018,5601.432851,0.167846113,0.338,3.559863663,4.13812327,0.199221392,0.104,0.226,0.108,0.357153086,1
42111,PA,Somerset County,2018,7648.369377,0.16063845,0.379,3.599726747,3.986520955,0.190778969,0.13,0.293,0.123,0.358721394,1
42113,PA,Sullivan County,2018,7556.73198,0.157510122,0.312,3.562008443,4.009612485,0.194330824,0.119,0.255,0.115,0.339629882,1
42115,PA,Susquehanna County,2018,9037.994539,0.189185747,0.308,3.665058516,4.001994558,0.187138255,0.103,0.278,0.115,0.359025058,1
42117,PA,Tioga County,2018,6713.445872,0.158847495,0.329,3.569634635,4.120230359,0.197758675,0.12,0.26,0.128,0.323540353,1
42119,PA,Union County,2018,4654.461039,0.1524687,0.292,3.407763534,3.917889109,0.23351648,0.101,0.237,0.115,0.31475366,1
42121,PA,Venango County,2018,7338.598583,0.169045802,0.339,3.865026933,4.301884666,0.185526634,0.132,0.217,0.126,0.34627411,1
42123,PA,Warren County,2018,6788.763186,0.161724834,0.322,3.730515921,4.084482052,0.191698975,0.126,0.238,0.113,0.336111082,1
42125,PA,Washington County,2018,7446.448004,0.154306841,0.278,3.281982808,3.725460429,0.212632205,0.115,0.275,0.114,0.340052994,1
42127,PA,Wayne County,2018,6839.780314,0.167450553,0.319,3.614312135,3.983313977,0.191213536,0.121,0.272,0.112,0.349546854,1
42129,PA,Westmoreland County,2018,7126.132354,0.14452012,0.317,3.472753043,3.74584611,0.203212218,0.122,0.26,0.112,0.354796342,1
42131,PA,Wyoming County,2018,7318.276226,0.154761451,0.348,3.57333087,3.918881192,0.210013915,0.109,0.259,0.112,0.350214911,1
42133,PA,York County,2018,6495.934321,0.152414402,0.341,3.389952535,4.033322565,0.191757436,0.111,0.221,0.105,0.367402953,1
44001,RI,Bristol County,2018,4598.898224,0.125148881,0.238,3.414070318,3.718930911,0.194028228,0.087,0.225,0.105,0.305307898,1
44003,RI,Kent County,2018,6042.286123,0.172707255,0.292,3.591156579,4.07135502,0.199444938,0.094,0.237,0.11,0.347891954,1
44005,RI,Newport County,2018,4484.042901,0.150403812,0.247,3.298342149,3.484901046,0.238456232,0.075,0.183,0.121,0.310938477,1
44007,RI,Providence County,2018,6284.160826,0.154469696,0.281,3.987442568,4.371517257,0.178323269,0.097,0.263,0.135,0.37946769,1
44009,RI,Washington County,2018,5424.16997,0.126691241,0.234,3.404572437,3.89868487,0.214122265,0.087,0.182,0.111,0.327744211,1
45001,SC,Abbeville County,2018,9540.950206,0.174334446,0.378,4.56551966,4.62914824,0.156044297,0.181,0.324,0.164,0.360838281,1
45003,SC,Aiken County,2018,8596.585308,0.16972804,0.345,3.945016137,4.206660438,0.175463116,0.132,0.247,0.139,0.363054868,1
45005,SC,Allendale County,2018,11729.41823,0.234391191,0.389,5.334412723,4.936090384,0.127465208,0.179,0.322,0.269,0.415313685,1
45007,SC,Anderson County,2018,9080.154174,0.189173864,0.328,3.986383808,4.395177588,0.165233907,0.131,0.265,0.13,0.347192544,1
45009,SC,Bamberg County,2018,10464.21846,0.195491906,0.406,4.702978705,4.726345317,0.135941277,0.172,0.33,0.239,0.412876771,1
45011,SC,Barnwell County,2018,10905.46611,0.181570081,0.354,4.528745887,4.552076238,0.155147772,0.187,0.331,0.207,0.390235181,1
45013,SC,Beaufort County,2018,5477.81216,0.125374248,0.228,3.29820081,3.84927854,0.210046879,0.105,0.161,0.107,0.296512247,1
45015,SC,Berkeley County,2018,7369.575858,0.176579594,0.338,3.840679827,4.40431879,0.216954036,0.123,0.249,0.129,0.391076587,1
45017,SC,Calhoun County,2018,9816.897995,0.164973632,0.305,4.230654218,4.266289541,0.147646097,0.164,0.32,0.17,0.357452515,1
45019,SC,Charleston County,2018,6785.292249,0.159096917,0.253,3.828321119,4.221965907,0.224600962,0.11,0.199,0.149,0.326414333,1
45021,SC,Cherokee County,2018,10120.82506,0.197129448,0.377,4.660159139,4.903618161,0.154591367,0.142,0.309,0.164,0.376325789,1
45023,SC,Chester County,2018,12400.69562,0.196852979,0.308,4.592113266,4.615779357,0.154485759,0.137,0.308,0.199,0.366276451,1
45025,SC,Chesterfield County,2018,10272.35776,0.232899441,0.368,4.59986623,4.856302091,0.160747276,0.161,0.309,0.178,0.381579048,1
45027,SC,Clarendon County,2018,9383.995057,0.203822499,0.403,4.474329194,4.820266459,0.149558214,0.166,0.283,0.202,0.366513595,1
45029,SC,Colleton County,2018,11131.08209,0.197647262,0.377,4.72629423,4.832597895,0.155328243,0.162,0.307,0.178,0.405196192,1
45031,SC,Darlington County,2018,11369.83983,0.195542655,0.378,4.416635426,4.472431705,0.14724455,0.135,0.312,0.194,0.399470948,1
45033,SC,Dillon County,2018,12005.28747,0.218210278,0.392,5.122722498,5.085306821,0.13553025,0.201,0.345,0.234,0.422006615,1
45035,SC,Dorchester County,2018,6656.321357,0.153005014,0.334,4.203060267,4.555396834,0.180106711,0.1,0.248,0.131,0.367092653,1
45037,SC,Edgefield County,2018,7952.268506,0.169256428,0.37,3.886111081,4.022841377,0.173761982,0.154,0.266,0.149,0.380170212,1
45039,SC,Fairfield County,2018,10831.18057,0.194389567,0.385,4.485683431,4.550259239,0.141595123,0.168,0.289,0.214,0.371118683,1
45041,SC,Florence County,2018,10295.56425,0.199928909,0.35,4.358381702,4.663500483,0.163168146,0.145,0.305,0.181,0.388864912,1
45043,SC,Georgetown County,2018,8535.848042,0.155061462,0.309,4.150213993,4.44770808,0.157711134,0.141,0.271,0.17,0.356579511,1
45045,SC,Greenville County,2018,7153.093776,0.165876742,0.277,4.187034774,4.245308901,0.175746719,0.108,0.208,0.122,0.338917698,1
45047,SC,Greenwood County,2018,8468.20533,0.18077745,0.353,4.801728789,4.678219691,0.174979717,0.143,0.275,0.172,0.370009077,1
45049,SC,Hampton County,2018,11282.85017,0.194865499,0.396,4.386085099,4.337162879,0.154864064,0.151,0.304,0.197,0.372185357,1
45051,SC,Horry County,2018,8868.018036,0.189755783,0.3,3.805614626,4.440802888,0.185483498,0.114,0.255,0.136,0.36524719,1
45053,SC,Jasper County,2018,9362.42448,0.18622253,0.394,4.69267332,4.854723847,0.157679051,0.158,0.304,0.159,0.407163187,1
45055,SC,Kershaw County,2018,9355.414934,0.191394321,0.335,4.003142794,4.535841655,0.16894472,0.139,0.302,0.135,0.376298739,1
45057,SC,Lancaster County,2018,8736.097555,0.192480237,0.318,3.660943978,4.46828799,0.163670006,0.128,0.27,0.139,0.359177887,1
45059,SC,Laurens County,2018,10964.40786,0.199987921,0.386,4.772060611,4.784412207,0.156551951,0.148,0.319,0.155,0.378700663,1
45061,SC,Lee County,2018,11305.80791,0.231068182,0.428,4.806626265,4.879458216,0.135815409,0.175,0.296,0.232,0.422282341,1
45063,SC,Lexington County,2018,7335.171539,0.155496409,0.34,3.913797326,4.242943057,0.218390913,0.105,0.238,0.111,0.361789701,1
45065,SC,McCormick County,2018,10299.17769,0.163786061,0.355,4.112298865,4.231563608,0.153556471,0.168,0.283,0.184,0.350967766,1
45067,SC,Marion County,2018,13310.79141,0.212148967,0.413,4.937611767,5.026564096,0.136037713,0.173,0.352,0.232,0.393813608,1
45069,SC,Marlboro County,2018,13409.89527,0.220152736,0.366,5.130169797,4.821294652,0.142815656,0.153,0.338,0.232,0.380723692,1
45071,SC,Newberry County,2018,9263.166316,0.188650661,0.351,4.186820237,4.34192412,0.163361907,0.163,0.283,0.14,0.326294989,1
45073,SC,Oconee County,2018,8410.176177,0.180624821,0.293,4.051032167,4.410213094,0.156065241,0.12,0.251,0.125,0.336217641,1
45075,SC,Orangeburg County,2018,12062.72465,0.210700429,0.41,4.439530939,4.899521799,0.151897947,0.16,0.269,0.234,0.373481408,1
45077,SC,Pickens County,2018,8253.310497,0.180005706,0.307,4.077355984,4.371847525,0.192544947,0.119,0.233,0.131,0.345113385,1
45079,SC,Richland County,2018,7753.910296,0.143479421,0.321,3.922844441,4.379092157,0.188321528,0.107,0.211,0.177,0.364893992,1
45081,SC,Saluda County,2018,8614.092798,0.170490607,0.357,4.423211329,4.432325943,0.158668911,0.131,0.289,0.127,0.347636595,1
45083,SC,Spartanburg County,2018,8897.89554,0.17996827,0.301,4.290664299,4.570461125,0.163162723,0.132,0.267,0.136,0.384793567,1
45085,SC,Sumter County,2018,9056.75302,0.195728331,0.347,4.466867124,4.430702206,0.161983181,0.133,0.285,0.183,0.375199536,1
45087,SC,Union County,2018,11582.69033,0.184363876,0.364,4.45529909,4.706188711,0.15630006,0.151,0.295,0.175,0.370714482,1
45089,SC,Williamsburg County,2018,11421.41029,0.187861455,0.408,4.78064322,4.83469692,0.12394675,0.196,0.312,0.242,0.40420683,1
45091,SC,York County,2018,7063.056071,0.16836733,0.316,3.804397182,3.978569994,0.199574543,0.123,0.223,0.123,0.369160191,1
46003,SD,Aurora County,2018,7228.365615,0.126444236,0.312,2.674502925,2.494612163,0.195524959,0.102,0.24,0.084,0.235500817,1
46005,SD,Beadle County,2018,6715.668809,0.149403008,0.322,3.236073692,2.823022641,0.174275244,0.094,0.257,0.123,0.264769577,1
46007,SD,Bennett County,2018,13813.62391,0.261246423,0.368,4.926627145,4.011657317,0.153316132,0.141,0.256,0.197,0.28629252,1
46009,SD,Bon Homme County,2018,4495.360893,0.161688408,0.314,3.119728188,2.852589492,0.213075353,0.095,0.248,0.096,0.270014367,1
46011,SD,Brookings County,2018,4417.588018,0.130325338,0.285,2.845050684,2.915396852,0.220122392,0.061,0.166,0.133,0.242353882,1
46013,SD,Brown County,2018,6058.980726,0.149943695,0.331,2.927099825,2.824978633,0.184876172,0.087,0.219,0.107,0.249510904,1
46015,SD,Brule County,2018,5504.341741,0.164018369,0.354,3.14682998,2.997117532,0.183479106,0.1,0.241,0.118,0.255997075,1
46017,SD,Buffalo County,2018,18592.41721,0.370290142,0.394,5.837977252,4.843966943,0.16016553,0.159,0.273,0.22,0.3457528,1
46019,SD,Butte County,2018,7272.299762,0.156970331,0.323,2.987611833,2.747413905,0.180929195,0.092,0.235,0.105,0.252869688,1
46023,SD,Charles Mix County,2018,12339.49718,0.208022152,0.328,3.874992884,3.520118866,0.170425843,0.116,0.231,0.138,0.264974009,1
46025,SD,Clark County,2018,4441.008725,0.154586878,0.291,3.14566736,2.85202123,0.187571064,0.101,0.246,0.118,0.272365987,1
46027,SD,Clay County,2018,5326.699306,0.184750278,0.315,3.465403149,3.148054478,0.225277054,0.07,0.202,0.17,0.279166261,1
46029,SD,Codington County,2018,4822.926921,0.156798043,0.312,2.883515419,2.78338315,0.202299761,0.08,0.234,0.112,0.253206321,1
46031,SD,Corson County,2018,19896.33461,0.330531109,0.41,5.805956861,4.822976799,0.154659467,0.133,0.262,0.225,0.329368164,1
46033,SD,Custer County,2018,6181.162912,0.135899325,0.318,2.940357072,2.75451319,0.169739748,0.116,0.22,0.101,0.246993602,1
46035,SD,Davison County,2018,6706.945267,0.15057482,0.34,3.054511549,2.829592445,0.185361062,0.096,0.221,0.119,0.25799888,1
46037,SD,Day County,2018,5906.132794,0.157866211,0.337,3.384575206,2.995172531,0.165924762,0.11,0.25,0.144,0.248747015,1
46039,SD,Deuel County,2018,4722.092651,0.140842671,0.339,2.82453802,2.599509652,0.186795789,0.112,0.283,0.097,0.239278266,1
46041,SD,Dewey County,2018,27319.65487,0.282262057,0.394,4.947499573,4.313767262,0.17914471,0.155,0.274,0.207,0.321677285,1
46043,SD,Douglas County,2018,6622.845401,0.130604735,0.3,2.686342151,2.613057603,0.18748594,0.107,0.217,0.094,0.243530636,1
46045,SD,Edmunds County,2018,4524.045814,0.140580694,0.283,2.933602312,2.690099441,0.181851289,0.097,0.283,0.098,0.251926944,1
46047,SD,Fall River County,2018,9731.307621,0.143462744,0.298,3.283654652,2.928005991,0.16037646,0.113,0.207,0.129,0.241103908,1
46049,SD,Faulk County,2018,6192.680411,0.139473913,0.295,2.988835223,2.764833777,0.17395457,0.098,0.285,0.11,0.257360436,1
46051,SD,Grant County,2018,4686.984395,0.133485284,0.314,2.886707193,2.577647915,0.183538185,0.092,0.237,0.093,0.236942077,1
46053,SD,Gregory County,2018,12774.20948,0.166411788,0.298,3.369313538,3.067745512,0.162073111,0.1,0.3,0.133,0.255390365,1
46055,SD,Haakon County,2018,4734.495247,0.165381369,0.278,3.468782781,3.108637679,0.157569507,0.103,0.24,0.116,0.261224999,1
46057,SD,Hamlin County,2018,6169.727355,0.142491414,0.3,2.87465483,2.622878694,0.198210383,0.1,0.209,0.089,0.244544225,1
46059,SD,Hand County,2018,6876.393857,0.125553783,0.298,2.549356544,2.467723593,0.186788005,0.105,0.23,0.101,0.233776087,1
46061,SD,Hanson County,2018,7236.232525,0.149410526,0.334,2.814691164,2.695676555,0.205148544,0.099,0.256,0.103,0.254978589,1
46065,SD,Hughes County,2018,6004.585931,0.142181058,0.311,2.893049165,2.683469337,0.196653923,0.095,0.215,0.107,0.232267862,1
46067,SD,Hutchinson County,2018,6456.938142,0.138814733,0.297,2.870655923,2.63299051,0.177468686,0.099,0.25,0.108,0.23873329,1
46071,SD,Jackson County,2018,20098.78674,0.264169242,0.343,4.826487328,3.980010855,0.166539525,0.116,0.25,0.176,0.301364271,1
46077,SD,Kingsbury County,2018,9003.501538,0.137382797,0.314,2.769878071,2.593608313,0.186156066,0.101,0.225,0.1,0.248262406,1
46079,SD,Lake County,2018,5355.575148,0.141699102,0.32,2.888969067,2.616150237,0.192332778,0.093,0.203,0.118,0.2459377,1
46081,SD,Lawrence County,2018,5883.022484,0.164260159,0.265,2.954896615,2.918716832,0.203151412,0.082,0.183,0.118,0.254271673,1
46083,SD,Lincoln County,2018,3133.691726,0.136549598,0.292,2.491363793,2.470579716,0.198756538,0.068,0.199,0.079,0.242421127,1
46085,SD,Lyman County,2018,10359.59399,0.217954655,0.348,3.961270431,3.55937909,0.179066185,0.109,0.251,0.142,0.27985596,1
46087,SD,McCook County,2018,8828.127074,0.138071341,0.309,2.706536197,2.645091868,0.188197298,0.095,0.253,0.09,0.242149461,1
46089,SD,McPherson County,2018,9124.522987,0.148509649,0.286,3.183084797,2.960953918,0.156635579,0.121,0.263,0.135,0.251677847,1
46091,SD,Marshall County,2018,4139.037661,0.145250799,0.335,2.967423842,2.631029669,0.194466555,0.096,0.214,0.116,0.253731588,1
46093,SD,Meade County,2018,5972.30866,0.163900363,0.277,3.253076922,3.042872556,0.198231736,0.086,0.217,0.106,0.263462941,1
46095,SD,Mellette County,2018,18522.32492,0.292455694,0.352,5.241552944,4.348040468,0.143986272,0.131,0.282,0.204,0.306721622,1
46097,SD,Miner County,2018,7112.706361,0.141833575,0.303,2.942607067,2.699154732,0.177705847,0.112,0.232,0.101,0.252826761,1
46099,SD,Minnehaha County,2018,6214.228362,0.157942742,0.301,2.912253054,2.649556259,0.199602716,0.084,0.202,0.116,0.260525473,1
46101,SD,Moody County,2018,8142.632377,0.172816981,0.332,3.213352213,2.967118843,0.18453481,0.114,0.239,0.116,0.264534433,1
46102,SD,Oglala Lakota County,2018,36469.01436,0.412017634,0.412,6.35759601,5.354506631,0.152497027,0.171,0.224,0.275,0.368656872,1
46103,SD,Pennington County,2018,6701.548549,0.154654045,0.267,3.355976191,3.158549717,0.186735882,0.09,0.188,0.115,0.245903956,1
46105,SD,Perkins County,2018,8678.494893,0.144622955,0.31,3.058319572,2.832727767,0.185888995,0.1,0.244,0.117,0.25414304,1
46107,SD,Potter County,2018,8262.823856,0.12778886,0.269,2.846774682,2.671235346,0.174062501,0.115,0.262,0.105,0.235292419,1
46109,SD,Roberts County,2018,11460.34647,0.21047129,0.323,3.979517201,3.458682315,0.17767679,0.122,0.268,0.138,0.264607121,1
46111,SD,Sanborn County,2018,5915.482898,0.141662937,0.313,2.746310885,2.601337337,0.194919821,0.099,0.265,0.101,0.248680838,1
46115,SD,Spink County,2018,7660.055065,0.152138974,0.331,2.981540853,2.779040689,0.192612068,0.101,0.254,0.111,0.24868894,1
46117,SD,Stanley County,2018,6388.272873,0.135235935,0.336,2.624143019,2.606280744,0.204542481,0.096,0.241,0.089,0.242088054,1
46121,SD,Todd County,2018,24888.64532,0.390797028,0.378,5.903661011,4.933335379,0.156226564,0.166,0.266,0.24,0.357652226,1
46123,SD,Tripp County,2018,5249.774051,0.16827687,0.312,3.468229457,3.183247316,0.173766286,0.101,0.271,0.145,0.255560492,1
46125,SD,Turner County,2018,7035.506336,0.141548329,0.34,2.763380825,2.64379681,0.177892815,0.091,0.25,0.096,0.244081124,1
46127,SD,Union County,2018,4654.15028,0.140645104,0.301,2.571911441,2.489837277,0.21174782,0.1,0.222,0.089,0.25693222,1
46129,SD,Walworth County,2018,7997.046942,0.147983068,0.303,2.96766189,2.863166106,0.181061456,0.117,0.274,0.128,0.246744923,1
46135,SD,Yankton County,2018,6962.764541,0.157433207,0.32,3.00336187,2.852733852,0.189853242,0.081,0.218,0.117,0.255911274,1
46137,SD,Ziebach County,2018,11622.45231,0.320249691,0.445,5.348610022,4.542907968,0.161159523,0.164,0.274,0.202,0.322387883,1
47001,TN,Anderson County,2018,9628.951937,0.207123849,0.309,4.666507002,4.685411276,0.137364777,0.117,0.342,0.144,0.358193133,1
47003,TN,Bedford County,2018,9269.45881,0.21397061,0.317,4.80760772,4.722759894,0.145934715,0.125,0.332,0.132,0.362525177,1
47005,TN,Benton County,2018,12798.89597,0.226644807,0.343,5.243428843,5.122874361,0.122048543,0.146,0.354,0.157,0.370922528,1
47007,TN,Bledsoe County,2018,8044.166508,0.256070882,0.317,5.146852336,4.787426416,0.13911752,0.137,0.344,0.157,0.367609644,1
47009,TN,Blount County,2018,8153.250958,0.19058731,0.33,4.552041368,4.526138885,0.141459153,0.146,0.287,0.122,0.334871828,1
47011,TN,Bradley County,2018,8256.141078,0.200850416,0.366,5.004982505,4.673665665,0.132833689,0.148,0.344,0.142,0.374213243,1
47013,TN,Campbell County,2018,12744.23194,0.250345549,0.334,5.107117744,4.963602676,0.135615136,0.141,0.305,0.164,0.340616692,1
47015,TN,Cannon County,2018,11259.78106,0.21471054,0.34,4.591416114,4.741734595,0.144522528,0.13,0.33,0.135,0.344403287,1
47017,TN,Carroll County,2018,11626.20373,0.21081063,0.311,4.932889289,4.683923019,0.128515765,0.134,0.372,0.167,0.362309069,1
47019,TN,Carter County,2018,9270.768665,0.238857206,0.347,5.117931103,5.098940758,0.12717571,0.138,0.329,0.157,0.357716083,1
47021,TN,Cheatham County,2018,9106.726163,0.207087012,0.372,4.327109883,4.437190365,0.152528047,0.128,0.292,0.112,0.336777533,1
47023,TN,Chester County,2018,8245.151905,0.205951471,0.356,4.589058463,4.652361031,0.147109757,0.131,0.325,0.155,0.347650615,1
47025,TN,Claiborne County,2018,12093.04627,0.230644226,0.273,4.944522837,4.96103338,0.137427173,0.124,0.333,0.156,0.352001978,1
47027,TN,Clay County,2018,10819.34501,0.252450286,0.313,5.641663271,5.414351226,0.116062703,0.134,0.341,0.164,0.361367279,1
47029,TN,Cocke County,2018,13136.20264,0.248749882,0.329,5.302043885,5.156787338,0.122867434,0.17,0.399,0.172,0.371370582,1
47031,TN,Coffee County,2018,10163.04216,0.225750684,0.335,4.628435895,4.683928316,0.147319101,0.127,0.346,0.139,0.356036168,1
47033,TN,Crockett County,2018,8555.856908,0.237803375,0.294,5.308990325,4.954921129,0.128677398,0.132,0.334,0.15,0.36378185,1
47035,TN,Cumberland County,2018,10207.13614,0.195620271,0.325,4.710237825,4.57816264,0.128555229,0.161,0.321,0.132,0.36607975,1
47037,TN,Davidson County,2018,7836.762574,0.209488348,0.304,4.351061378,4.391130301,0.176260741,0.109,0.255,0.164,0.390781992,1
47039,TN,Decatur County,2018,9515.197754,0.21248911,0.336,4.784367446,4.9014079,0.126335622,0.154,0.354,0.152,0.334928387,1
47041,TN,DeKalb County,2018,11369.49039,0.224823442,0.306,5.000631674,4.799414654,0.138254976,0.138,0.301,0.141,0.348463474,1
47043,TN,Dickson County,2018,9711.622097,0.209910948,0.356,4.616760638,4.649978011,0.144882905,0.124,0.361,0.132,0.356472537,1
47045,TN,Dyer County,2018,9367.358956,0.227890836,0.371,4.946799141,4.633644764,0.136688842,0.175,0.344,0.165,0.356847275,1
47047,TN,Fayette County,2018,8226.215556,0.185953744,0.312,4.252670223,4.487628188,0.135492877,0.168,0.299,0.15,0.351690508,1
47049,TN,Fentress County,2018,11345.22115,0.250127659,0.322,5.474768477,5.221582771,0.120515321,0.133,0.32,0.16,0.331903089,1
47051,TN,Franklin County,2018,9638.771388,0.21146826,0.313,4.626164264,4.700417166,0.143564148,0.139,0.319,0.131,0.351632989,1
47053,TN,Gibson County,2018,10254.56061,0.220026191,0.35,4.918118046,5.047347871,0.12829146,0.135,0.392,0.168,0.347415058,1
47055,TN,Giles County,2018,10311.13553,0.225993819,0.341,4.790395189,4.640948611,0.133387919,0.149,0.329,0.14,0.346847844,1
47057,TN,Grainger County,2018,12640.94388,0.231028889,0.317,4.922741326,4.799323791,0.134715138,0.143,0.299,0.138,0.361690911,1
47059,TN,Greene County,2018,9621.138507,0.216158376,0.344,4.747569033,4.705042387,0.131167736,0.134,0.371,0.148,0.377676525,1
47061,TN,Grundy County,2018,14410.21929,0.25332306,0.351,5.380047794,5.297859663,0.123802775,0.159,0.35,0.17,0.361104932,1
47063,TN,Hamblen County,2018,10442.9501,0.23645515,0.322,5.115679886,4.82615206,0.130610662,0.139,0.323,0.14,0.368392119,1
47065,TN,Hamilton County,2018,7689.464234,0.201466067,0.31,4.198307519,4.430274834,0.143745731,0.137,0.28,0.153,0.366603539,1
47067,TN,Hancock County,2018,12235.72603,0.261470171,0.315,5.407669439,5.237048016,0.124254415,0.132,0.343,0.182,0.368961229,1
47069,TN,Hardeman County,2018,9517.69985,0.244356039,0.397,5.047830075,4.831735403,0.121657661,0.151,0.324,0.214,0.406923241,1
47071,TN,Hardin County,2018,12981.10664,0.220837386,0.319,5.006071167,4.772661248,0.125515225,0.132,0.329,0.155,0.33194355,1
47073,TN,Hawkins County,2018,11234.57323,0.209004353,0.314,4.914467419,4.748456741,0.126439464,0.139,0.375,0.142,0.347249792,1
47075,TN,Haywood County,2018,10585.49689,0.219801662,0.359,5.075759417,4.830004951,0.112267053,0.147,0.349,0.228,0.392920329,1
47077,TN,Henderson County,2018,10882.51901,0.241076294,0.329,4.88119629,4.829321024,0.136112166,0.154,0.337,0.166,0.382926615,1
47079,TN,Henry County,2018,9612.213545,0.227128459,0.329,5.093711081,4.79617851,0.138355774,0.141,0.335,0.149,0.354996368,1
47081,TN,Hickman County,2018,10153.74867,0.235554949,0.348,5.007108716,4.790088692,0.140154804,0.13,0.311,0.143,0.364280354,1
47083,TN,Houston County,2018,10502.74407,0.232239587,0.329,5.171478459,5.039986731,0.130724807,0.142,0.307,0.167,0.362003624,1
47085,TN,Humphreys County,2018,10152.77041,0.218361135,0.338,4.62243018,4.641364482,0.141062828,0.139,0.303,0.132,0.349724178,1
47087,TN,Jackson County,2018,12066.29594,0.258644663,0.325,5.536768318,5.231509943,0.12410993,0.147,0.343,0.163,0.366887732,1
47089,TN,Jefferson County,2018,8350.869582,0.212372187,0.337,4.638826499,4.605036395,0.13828818,0.133,0.335,0.134,0.328767655,1
47091,TN,Johnson County,2018,11229.60459,0.240002029,0.299,5.255656348,5.059654866,0.130102676,0.136,0.345,0.154,0.370097264,1
47093,TN,Knox County,2018,8270.950215,0.201352128,0.316,4.432755864,4.767454707,0.167077134,0.116,0.268,0.14,0.340741195,1
47095,TN,Lake County,2018,12178.77851,0.265878434,0.349,5.315403961,4.835249142,0.140314211,0.135,0.335,0.214,0.387228827,1
47097,TN,Lauderdale County,2018,10995.33922,0.256304217,0.375,5.395575723,4.935048226,0.12940031,0.16,0.339,0.227,0.402669633,1
47099,TN,Lawrence County,2018,9093.949787,0.226113246,0.352,4.930905306,4.92015936,0.139597951,0.144,0.324,0.145,0.372778232,1
47101,TN,Lewis County,2018,9997.189937,0.22017608,0.36,4.91180126,4.752752641,0.138575843,0.157,0.361,0.143,0.347702112,1
47103,TN,Lincoln County,2018,8791.993922,0.236964674,0.35,4.951031975,4.911848117,0.138071204,0.148,0.376,0.132,0.394495039,1
47105,TN,Loudon County,2018,9042.749435,0.183221913,0.297,4.572146718,4.4954273,0.134194874,0.13,0.282,0.11,0.327120711,1
47107,TN,McMinn County,2018,9967.633242,0.249583379,0.316,4.938861204,4.992560957,0.131754652,0.149,0.36,0.144,0.361356722,1
47109,TN,McNairy County,2018,10610.05411,0.259312353,0.363,5.28388085,5.202173393,0.125010045,0.142,0.342,0.162,0.362148792,1
47111,TN,Macon County,2018,10807.05533,0.222429701,0.324,5.13804952,5.013589693,0.144130268,0.131,0.341,0.133,0.369239365,1
47113,TN,Madison County,2018,9244.020795,0.189154327,0.346,4.522464899,4.540545755,0.124156039,0.133,0.275,0.189,0.372469304,1
47115,TN,Marion County,2018,10267.74259,0.224643955,0.343,4.821966466,4.89486697,0.139723532,0.161,0.31,0.145,0.365142783,1
47117,TN,Marshall County,2018,9376.882168,0.200103569,0.33,4.420016795,4.420973835,0.14631242,0.131,0.339,0.132,0.352105847,1
47119,TN,Maury County,2018,8229.407757,0.213453462,0.351,4.641223555,4.672934789,0.143294389,0.113,0.288,0.137,0.358684635,1
47121,TN,Meigs County,2018,13616.68385,0.233611515,0.317,5.105964527,5.008361929,0.130766566,0.147,0.328,0.15,0.354093456,1
47123,TN,Monroe County,2018,10157.2954,0.231681979,0.358,5.069055032,5.028045909,0.126629011,0.148,0.332,0.137,0.350770306,1
47125,TN,Montgomery County,2018,7543.361913,0.210405582,0.308,4.96568119,4.61568596,0.17169751,0.107,0.284,0.153,0.407563311,1
47127,TN,Moore County,2018,7868.933074,0.189354755,0.327,4.256864267,4.39686862,0.144891411,0.147,0.323,0.105,0.338036288,1
47129,TN,Morgan County,2018,10092.12397,0.25682023,0.302,5.179154752,4.964119183,0.146651603,0.122,0.315,0.153,0.367935754,1
47131,TN,Obion County,2018,9451.600059,0.226970434,0.33,5.200311703,4.947888513,0.123455641,0.152,0.393,0.171,0.363250631,1
